2016-09-06	0	0	0	0	0	0	0
2016-09-07	87	40	65	5	41	0.7	144
2016-09-08	55	23	46	2	44	0.6	105
2016-09-09	53	18	39	3	42	0.5	68
2016-09-10	54	17	44	3	43	0.5	92
2016-09-11	65	32	48	2	29	0.8	117
2016-09-12	72	34	51	2	38	0.8	126
2016-09-13	118	89	98	3	53	1.1	137
2016-09-14	130	99	102	4	50	1.1	174
2016-09-15	111	79	100	4	42	0.9	172
2016-09-16	172	130	125	4	39	1.1	187
2016-09-17	57	40	0	2	37	0.8	49
2016-09-18	42	23	22	2	33	0.6	18
2016-09-19	44	12	29	2	35	0.4	74
2016-09-20	59	21	44	3	47	0.5	95
2016-09-21	97	68	117	5	77	1	44
2016-09-22	137	104	129	7	59	1.1	113
2016-09-23	168	127	172	3	49	1.2	182
2016-09-24	156	119	203	4	54	1.1	174
2016-09-25	211	161	193	4	49	1.5	96
2016-09-26	80	59	109	2	46	1.2	61
2016-09-27	33	23	29	2	24	0.6	59
2016-09-28	50	16	38	3	40	0.4	58
2016-09-29	75	53	90	5	60	0.7	95
2016-09-30	135	103	138	7	76	0.9	145
2016-10-01	220	170	202	11	86	1.3	118
2016-10-02	233	183	201	6	72	1.4	132
2016-10-03	159	121	140	3	58	1.1	132
2016-10-04	47	31	44	3	37	1.1	34
2016-10-05	83	61	91	2	42	1.2	57
2016-10-06	95	71	0	4	48	1.6	11
2016-10-07	55	39	17	2	43	1.6	15
2016-10-08	33	13	29	2	26	0.5	60
2016-10-09	67	33	64	4	53	0.7	33
2016-10-10	122	92	127	10	79	1.2	31
2016-10-11	149	114	130	8	65	1.4	62
2016-10-12	107	80	102	6	64	1.2	51
2016-10-13	206	156	189	5	75	1.6	78
2016-10-14	292	242	258	6	93	2	73
2016-10-15	236	186	226	4	88	1.9	4
2016-10-16	153	117	137	3	58	1	55
2016-10-17	85	63	101	2	53	0.9	61
2016-10-18	160	122	158	6	72	1.8	10
2016-10-19	278	228	228	5	83	2.3	38
2016-10-20	115	87	0	6	54	1.4	27
2016-10-21	60	43	0	2	39	0.8	33
2016-10-22	38	15	25	2	30	0.6	36
2016-10-23	55	28	52	4	44	0.6	38
2016-10-24	87	64	113	3	58	1.2	4
2016-10-25	133	101	135	3	74	1.5	8
2016-10-26	69	42	88	4	50	0.8	46
2016-10-27	63	30	66	5	50	1	11
2016-10-28	38	11	29	2	30	0.4	58
2016-10-29	59	26	62	4	47	0.6	42
2016-10-30	66	44	81	5	42	0.8	54
2016-10-31	29	9	25	4	19	0.3	57
2016-11-01	69	45	74	9	55	0.7	37
2016-11-02	140	107	149	10	82	1.5	23
2016-11-03	243	193	241	9	104	2.6	11
2016-11-04	292	242	271	6	119	3.4	12
2016-11-05	230	180	203	5	95	3.1	36
2016-11-06	95	71	97	10	56	1.2	40
2016-11-07	53	37	43	3	39	0.8	50
2016-11-08	67	39	71	7	53	0.8	36
2016-11-09	208	158	194	14	86	2.5	5
2016-11-10	199	149	178	8	70	1.8	15
2016-11-11	110	83	124	7	65	1.7	16
2016-11-12	100	75	124	10	66	1.5	28
2016-11-13	132	100	165	11	72	2.3	4
2016-11-14	62	39	73	4	35	0.9	61
2016-11-15	79	45	84	13	63	1.5	23
2016-11-16	132	100	147	16	80	2.2	21
2016-11-17	149	114	165	22	70	2.5	6
2016-11-18	242	192	280	19	87	3.7	3
2016-11-19	165	125	133	9	65	1.8	49
2016-11-20	70	51	0	4	41	1.1	25
2016-11-21	30	10	21	3	15	0.4	60
2016-11-22	28	8	21	4	21	0.4	55
2016-11-23	44	19	33	8	35	0.6	43
2016-11-24	102	76	107	18	70	1.5	25
2016-11-25	214	164	205	24	97	2.6	8
2016-11-26	315	265	361	22	117	3.5	13
2016-11-27	68	49	80	7	45	0.9	58
2016-11-28	97	63	101	18	77	1.7	16
2016-11-29	129	98	146	26	81	2.6	4
2016-11-30	117	88	128	15	67	2.1	53
2016-12-01	60	33	56	9	48	0.8	57
2016-12-02	129	98	131	19	85	2.1	17
2016-12-03	259	209	272	24	113	3.4	10
2016-12-04	302	252	284	18	104	3.6	17
2016-12-05	60	43	50	8	43	1	61
2016-12-06	112	84	128	21	92	2.3	11
2016-12-07	170	129	169	23	100	2.7	15
2016-12-08	114	86	119	11	53	1.7	66
2016-12-09	54	25	45	9	43	0.8	48
2016-12-10	80	49	74	14	64	1.4	24
2016-12-11	219	169	204	35	101	3.5	8
2016-12-12	271	221	240	39	103	3	15
2016-12-13	68	49	32	9	50	1.2	43
2016-12-14	58	28	51	11	46	0.8	43
2016-12-15	54	27	53	10	43	0.9	59
2016-12-16	149	114	149	22	92	2.2	14
2016-12-17	246	196	224	32	104	3.3	11
2016-12-18	271	221	239	25	102	3.5	14
2016-12-19	273	223	253	22	111	4.1	14
2016-12-20	418	376	415	8	135	8	6
2016-12-21	431	396	415	12	155	8	9
2016-12-22	79	58	57	6	35	1.3	59
2016-12-23	62	34	65	9	49	0.8	39
2016-12-24	160	122	152	26	90	2.7	10
2016-12-25	195	146	168	30	96	2.8	5
2016-12-26	59	41	45	15	47	0.9	50
2016-12-27	59	42	63	9	45	0.9	51
2016-12-28	87	64	64	10	42	1.1	45
2016-12-29	88	65	94	12	53	1.1	31
2016-12-30	262	212	255	19	100	3.3	8
2016-12-31	351	301	356	21	129	4.6	8
2017-01-01	470	454	512	8	141	6.8	6
2017-01-02	248	198	190	13	102	3.8	38
2017-01-03	348	311	339	17	153	6	17
2017-01-04	389	364	389	19	153	7.5	13
2017-01-05	270	223	222	16	115	5.3	11
2017-01-06	248	199	183	23	110	4.3	14
2017-01-07	220	167	128	18	83	3.3	11
2017-01-08	50	34	20	10	34	1	54
2017-01-09	50	36	43	7	40	0.8	47
2017-01-10	42	25	39	8	36	0.7	61
2017-01-11	95	58	79	19	75	1.7	19
2017-01-12	63	41	59	12	50	1	46
2017-01-13	34	8	21	6	23	0.4	69
2017-01-14	56	20	39	11	45	0.9	52
2017-01-15	71	53	70	11	50	1	31
2017-01-16	121	96	108	19	68	1.8	8
2017-01-17	180	137	142	21	75	2.2	21
2017-01-18	62	38	51	11	52	0.9	39
2017-01-19	70	45	86	14	37	1.2	63
2017-01-20	43	25	37	9	36	0.8	57
2017-01-21	49	24	46	9	29	0.8	72
2017-01-22	52	26	36	12	42	0.9	49
2017-01-23	58	36	46	14	50	1	44
2017-01-24	114	90	101	29	77	2.1	29
2017-01-25	224	178	177	39	95	3.3	30
2017-01-26	209	155	164	26	62	2.7	70
2017-01-27	87	78	111	24	31	0.8	77
2017-01-28	398	345	426	84	71	2.7	26
2017-01-29	56	30	65	8	15	0.7	68
2017-01-30	40	29	35	11	22	0.6	72
2017-01-31	104	77	84	27	43	1.3	57
2017-02-01	51	38	57	16	29	0.6	62
2017-02-02	103	83	98	30	63	1.6	50
2017-02-03	210	166	179	45	87	2.7	49
2017-02-04	305	245	240	48	94	3.4	52
2017-02-05	43	12	14	7	25	0.5	86
2017-02-06	36	15	26	8	31	0.5	68
2017-02-07	103	80	93	21	62	1.6	40
2017-02-08	49	30	44	7	25	0.8	76
2017-02-09	38	7	20	3	12	0.3	76
2017-02-10	42	7	23	3	17	0.4	85
2017-02-11	65	53	80	21	49	1	77
2017-02-12	137	107	139	42	81	2.4	43
2017-02-13	108	85	107	25	70	2.1	70
2017-02-14	230	185	188	32	101	2.9	20
2017-02-15	281	243	220	38	112	3.2	49
2017-02-16	135	100	95	18	53	1.4	66
2017-02-17	41	24	41	8	32	0.6	80
2017-02-18	113	88	124	27	77	1.7	52
2017-02-19	128	94	139	23	59	1.5	83
2017-02-20	36	13	34	5	27	0.5	72
2017-02-21	82	62	74	15	59	1.3	31
2017-02-22	103	76	64	7	40	1.1	68
2017-02-23	41	19	30	7	36	0.6	78
2017-02-24	57	25	37	9	47	0.8	76
2017-02-25	43	11	22	6	32	0.5	86
2017-02-26	66	29	47	10	54	0.8	72
2017-02-27	97	67	96	17	80	1.5	54
2017-02-28	43	14	28	6	34	0.6	87
2017-03-01	47	8	37	3	13	0.4	94
2017-03-02	67	40	80	13	54	0.9	70
2017-03-03	111	82	138	23	68	1.5	60
2017-03-04	113	87	108	26	74	1.7	82
2017-03-05	42	12	30	4	19	0.4	84
2017-03-06	45	17	43	6	34	0.7	81
2017-03-07	40	7	23	3	15	0.4	80
2017-03-08	45	10	30	3	24	0.5	90
2017-03-09	46	13	35	4	39	0.5	83
2017-03-10	77	34	65	12	64	0.9	88
2017-03-11	65	44	80	15	48	0.9	89
2017-03-12	44	7	27	3	13	0.3	88
2017-03-13	43	11	28	5	32	0.5	87
2017-03-14	51	21	52	8	43	0.6	85
2017-03-15	86	65	96	22	69	1.2	77
2017-03-16	148	115	156	25	88	1.4	83
2017-03-17	160	125	162	19	71	1.1	81
2017-03-18	190	146	162	16	68	1.2	139
2017-03-19	273	222	217	33	81	2.1	150
2017-03-20	182	137	126	19	75	1.4	60
2017-03-21	113	87	123	7	48	0.8	98
2017-03-22	175	140	178	19	81	1.3	74
2017-03-23	160	121	90	6	60	1.7	52
2017-03-24	80	60	31	2	49	1	50
2017-03-25	48	34	28	3	36	0.8	82
2017-03-26	44	12	27	3	23	0.4	89
2017-03-27	43	17	34	3	37	0.4	87
2017-03-28	80	60	93	9	54	0.7	100
2017-03-29	148	118	141	11	65	0.9	111
2017-03-30	114	86	129	16	57	1.2	85
2017-03-31	47	20	42	4	34	0.5	86
2017-04-01	67	31	78	7	52	0.6	88
2017-04-02	91	68	112	14	72	1.1	97
2017-04-03	165	125	170	21	78	1.3	159
2017-04-04	174	130	147	20	62	1.2	90
2017-04-05	81	61	57	5	30	0.6	129
2017-04-06	125	98	106	6	47	0.9	123
2017-04-07	100	76	120	8	48	0.8	76
2017-04-08	86	76	136	7	60	0.9	64
2017-04-09	87	64	100	7	46	1	98
2017-04-10	90	66	119	9	59	0.8	72
2017-04-11	58	26	66	3	35	0.4	90
2017-04-12	70	30	94	5	53	0.6	97
2017-04-13	91	54	135	14	66	1.1	77
2017-04-14	93	60	136	6	67	0.9	99
2017-04-15	70	36	86	5	52	0.5	119
2017-04-16	124	97	176	17	72	1	110
2017-04-17	168	123	210	8	56	1	97
2017-04-18	65	24	80	2	23	0.3	94
2017-04-19	87	45	122	7	71	0.9	35
2017-04-20	71	36	88	3	44	0.7	90
2017-04-21	54	19	58	2	23	0.3	104
2017-04-22	87	44	122	8	44	0.5	122
2017-04-23	62	24	72	4	24	0.4	115
2017-04-24	66	31	79	5	31	0.5	111
2017-04-25	38	13	39	3	26	0.3	77
2017-04-26	51	14	38	3	30	0.4	102
2017-04-27	54	15	49	2	36	0.4	105
2017-04-28	62	23	64	3	40	0.4	115
2017-04-29	76	40	103	3	43	0.5	127
2017-04-30	105	48	158	5	44	0.5	141
2017-05-01	81	39	111	8	46	0.7	123
2017-05-02	132	64	132	10	54	1	196
2017-05-03	93	69	107	9	47	0.9	118
2017-05-04	500	0	0	2	23	0.3	96
2017-05-05	342	181	406	4	24	0.4	88
2017-05-06	71	34	94	3	38	0.4	113
2017-05-07	85	28	75	5	41	0.4	142
2017-05-08	101	56	113	8	55	0.6	162
2017-05-09	100	43	93	7	26	0.5	160
2017-05-10	81	39	69	4	32	0.5	138
2017-05-11	91	31	134	3	33	0.4	96
2017-05-12	111	45	170	5	26	0.5	144
2017-05-13	61	19	67	2	18	0.3	91
2017-05-14	70	12	35	2	16	0.3	124
2017-05-15	81	23	62	7	26	0.6	138
2017-05-16	124	43	90	10	30	0.6	187
2017-05-17	185	62	133	10	39	0.7	250
2017-05-18	201	86	152	11	52	0.9	275
2017-05-19	187	85	150	11	44	0.8	252
2017-05-20	171	57	122	8	40	0.8	236
2017-05-21	116	57	94	12	27	1	178
2017-05-22	53	37	46	7	37	1.1	54
2017-05-23	71	18	32	2	34	0.5	126
2017-05-24	84	17	54	3	45	0.4	141
2017-05-25	104	22	83	5	39	0.6	165
2017-05-26	154	45	97	9	51	0.6	219
2017-05-27	196	69	117	21	47	1.4	261
2017-05-28	194	87	135	17	36	1.5	259
2017-05-29	69	28	88	8	27	0.7	101
2017-05-30	101	42	70	2	39	0.7	162
2017-05-31	140	65	104	4	45	0.8	205
2017-06-01	123	23	57	4	30	0.6	186
2017-06-02	57	23	65	12	40	1	74
2017-06-03	83	29	56	5	38	0.7	140
2017-06-04	141	48	93	11	51	0.7	206
2017-06-05	149	65	115	17	61	1	214
2017-06-06	51	37	32	2	25	0.6	96
2017-06-07	91	47	50	4	32	0.7	150
2017-06-08	70	25	54	2	55	0.6	124
2017-06-09	148	29	90	5	51	0.7	213
2017-06-10	82	21	69	11	34	0.8	139
2017-06-11	124	33	85	7	49	0.7	187
2017-06-12	88	34	78	17	45	1.2	146
2017-06-13	93	40	62	5	44	0.9	152
2017-06-14	123	37	60	3	48	0.8	186
2017-06-15	155	38	95	4	54	0.7	220
2017-06-16	158	59	131	7	41	0.7	223
2017-06-17	200	82	159	12	37	0.9	267
2017-06-18	197	70	124	11	31	0.9	262
2017-06-19	154	37	70	3	27	0.6	219
2017-06-20	156	32	64	3	26	0.7	221
2017-06-21	161	48	79	8	28	0.9	226
2017-06-22	50	33	29	2	25	0.8	101
2017-06-23	51	19	12	2	20	0.7	102
2017-06-24	65	21	26	2	23	0.6	119
2017-06-25	108	26	43	2	33	0.5	169
2017-06-26	134	24	44	2	39	0.5	198
2017-06-27	200	70	96	7	40	0.9	270
2017-06-28	189	98	125	8	43	1.3	254
2017-06-29	139	52	77	3	34	0.9	203
2017-06-30	200	72	113	3	39	0.9	267
2017-07-01	198	89	132	5	42	1	263
2017-07-02	189	88	108	7	33	1.1	254
2017-07-03	122	61	72	3	30	0.9	185
2017-07-04	96	48	51	3	39	0.9	156
2017-07-05	134	82	80	3	38	1.1	198
2017-07-06	96	70	79	4	32	1.5	93
2017-07-07	113	32	38	3	20	0.8	175
2017-07-08	161	41	61	2	31	0.7	226
2017-07-09	169	73	94	3	29	1.1	234
2017-07-10	136	25	55	2	34	0.6	200
2017-07-11	208	48	94	4	44	0.9	311
2017-07-12	191	74	132	4	41	1	256
2017-07-13	131	63	90	3	25	0.8	195
2017-07-14	127	34	63	3	34	0.7	190
2017-07-15	97	40	45	3	27	1	157
2017-07-16	175	67	83	3	34	1.2	240
2017-07-17	120	54	68	3	28	1.1	182
2017-07-18	88	60	61	3	27	0.9	146
2017-07-19	110	75	74	3	25	0.8	171
2017-07-20	127	99	105	3	31	0.8	174
2017-07-21	53	22	23	2	27	0.7	104
2017-07-22	38	23	34	2	31	0.7	77
2017-07-23	60	44	59	2	39	0.8	106
2017-07-24	57	40	54	2	41	0.8	43
2017-07-25	80	32	52	4	34	0.9	137
2017-07-26	43	22	34	3	32	0.7	86
2017-07-27	64	40	66	3	48	1	117
2017-07-28	70	28	56	3	44	0.8	125
2017-07-29	91	31	58	2	38	0.7	150
2017-07-30	129	38	66	3	35	0.7	192
2017-07-31	200	80	101	3	36	1	265
2017-08-01	90	66	72	2	30	1	144
2017-08-02	51	34	42	4	25	1.1	90
2017-08-03	90	23	57	3	21	0.7	149
2017-08-04	112	21	43	3	38	0.6	174
2017-08-05	136	27	57	3	34	0.7	200
2017-08-06	78	17	34	2	31	0.5	134
2017-08-07	88	11	35	3	31	0.5	146
2017-08-08	162	29	69	3	39	0.7	227
2017-08-09	101	24	34	2	27	0.6	162
2017-08-10	125	65	83	3	33	0.8	188
2017-08-11	119	88	95	3	38	1.2	139
2017-08-12	46	31	35	3	38	0.8	79
2017-08-13	57	40	47	2	37	0.9	99
2017-08-14	93	28	39	2	27	0.8	152
2017-08-15	106	55	75	2	32	1	167
2017-08-16	85	56	67	3	37	0.9	142
2017-08-17	92	23	35	2	28	0.7	151
2017-08-18	72	53	68	3	55	1.2	123
2017-08-19	70	42	43	2	33	1	124
2017-08-20	99	60	69	3	38	1.2	159
2017-08-21	133	72	94	2	39	1.1	197
2017-08-22	98	72	81	3	35	1	97
2017-08-23	57	20	32	2	28	0.7	109
2017-08-24	47	13	37	3	38	0.6	82
2017-08-25	47	10	38	3	39	0.5	80
2017-08-26	60	15	56	3	49	0.6	52
2017-08-27	38	17	26	3	28	0.6	76
2017-08-28	34	19	23	3	28	0.6	68
2017-08-29	49	17	50	3	37	0.5	87
2017-08-30	91	52	87	4	44	0.9	150
2017-08-31	107	83	99	2	35	0.9	120
2017-09-01	182	139	145	3	41	1.5	143
2017-09-02	138	103	105	3	34	1.2	139
2017-09-03	100	58	81	4	32	0.9	160
2017-09-04	116	88	107	4	36	1	158
2017-09-05	56	39	85	3	37	0.7	85
2017-09-06	68	16	53	3	41	0.5	122
2017-09-07	146	48	105	3	49	0.8	211
2017-09-08	189	118	152	4	43	1.3	254
2017-09-09	132	101	119	7	33	1.8	181
2017-09-10	122	86	107	2	41	1.2	82
2017-09-11	50	20	43	2	41	0.5	89
2017-09-12	68	23	65	2	48	0.6	122
2017-09-13	123	74	125	5	59	1.2	186
2017-09-14	112	85	118	4	52	1.1	160
2017-09-15	80	60	102	4	64	0.9	121
2017-09-16	122	91	124	4	63	1.1	153
2017-09-17	43	11	47	3	36	0.4	87
2017-09-18	80	23	73	3	58	0.6	136
2017-09-19	57	13	48	3	47	0.5	83
2017-09-20	58	14	58	3	50	0.5	91
2017-09-21	97	59	124	8	79	1	139
2017-09-22	70	23	94	2	41	0.5	83
2017-09-23	120	50	192	7	75	0.9	108
2017-09-24	102	64	157	4	63	1.1	143
2017-09-25	100	76	127	8	47	1.5	136
2017-09-26	66	48	77	2	43	0.7	56
2017-09-27	61	28	61	4	49	1	30
2017-09-28	36	10	37	3	30	0.4	66
2017-09-29	90	45	103	5	73	0.8	68
2017-09-30	142	113	154	4	69	1.2	112
2017-10-01	95	69	89	2	49	0.8	83
2017-10-02	44	13	43	3	35	0.6	36
2017-10-03	42	16	39	2	35	0.5	53
2017-10-04	55	30	62	4	40	0.6	70
2017-10-05	75	55	78	5	41	0.8	88
2017-10-06	90	67	88	5	50	0.8	91
2017-10-07	145	114	128	3	75	1.2	14
2017-10-08	164	123	102	2	69	1.3	7
2017-10-09	41	29	24	3	30	0.7	35
2017-10-10	25	6	7	3	20	0.4	41
2017-10-11	35	11	20	3	29	0.5	43
2017-10-12	50	22	37	2	40	0.5	40
2017-10-13	61	38	54	2	50	0.8	53
2017-10-14	55	15	33	2	43	0.7	20
2017-10-15	67	50	53	3	42	1.1	47
2017-10-16	55	41	54	3	42	1	58
2017-10-17	92	70	77	3	50	1.2	48
2017-10-18	90	69	44	2	47	1.2	27
2017-10-19	75	56	40	2	39	1.2	59
2017-10-20	128	98	79	2	48	1.5	59
2017-10-21	100	73	71	3	38	1.3	72
2017-10-22	56	39	48	5	45	1	20
2017-10-23	50	36	43	2	39	0.7	52
2017-10-24	92	70	72	3	47	1	65
2017-10-25	140	110	92	3	56	1.3	36
2017-10-26	202	153	123	3	69	1.6	25
2017-10-27	221	170	123	3	68	1.6	46
2017-10-28	62	43	55	2	27	0.7	55
2017-10-29	33	8	23	3	28	0.4	57
2017-10-30	58	19	44	3	47	0.6	46
2017-10-31	91	62	105	5	73	1	9
2017-11-01	98	65	100	3	79	1.1	31
2017-11-02	71	52	87	6	57	1	56
2017-11-03	37	8	28	2	31	0.4	62
2017-11-04	67	38	64	5	55	0.8	47
2017-11-05	130	101	120	6	71	1.3	37
2017-11-06	201	152	144	5	71	1.5	56
2017-11-07	111	81	99	3	44	1	66
2017-11-08	63	20	45	6	52	0.8	30
2017-11-09	78	53	94	6	65	1.4	22
2017-11-10	39	7	37	2	15	0.3	58
2017-11-11	46	18	38	4	37	0.5	36
2017-11-12	78	56	93	6	64	1	15
2017-11-13	60	26	71	3	31	0.6	61
2017-11-14	32	11	32	3	27	0.5	62
2017-11-15	46	16	38	3	38	0.5	60
2017-11-16	90	58	87	10	73	1.4	19
2017-11-17	55	22	58	4	31	0.7	64
2017-11-18	54	40	62	7	36	0.6	60
2017-11-19	117	89	118	9	73	1.4	17
2017-11-20	135	105	129	10	86	1.9	29
2017-11-21	158	119	158	12	86	2	37
2017-11-22	33	7	31	3	18	0.4	62
2017-11-23	30	7	29	3	21	0.4	52
2017-11-24	47	22	50	7	35	0.6	52
2017-11-25	76	39	74	7	59	1	25
2017-11-26	30	12	30	3	26	0.4	61
2017-11-27	93	70	96	10	72	1.4	13
2017-11-28	64	37	76	4	38	0.9	64
2017-11-29	43	14	36	4	36	0.5	43
2017-11-30	55	26	52	7	44	0.8	17
2017-12-01	87	73	106	11	71	1.2	0
2017-12-02	162	152	220	17	108	2	0
2017-12-03	254	48	77	6	39	3	0
2017-12-04	28	6	22	2	18	0.5	0
2017-12-05	77	25	51	6	49	1	0
2017-12-06	82	23	52	7	42	1	0
2017-12-07	29	9	28	5	21	0.3	0
2017-12-08	28	23	48	6	49	0.5	0
2017-12-09	77	34	63	8	64	1.4	0
2017-12-10	30	7	46	3	15	0.3	0
2017-12-11	39	6	21	3	17	0.5	0
2017-12-12	23	14	27	5	33	0.3	0
2017-12-13	65	32	50	8	54	1	22
2017-12-14	97	74	87	19	71	1.9	13
2017-12-15	51	33	55	7	34	0.9	57
2017-12-16	41	8	39	3	13	0.3	64
2017-12-17	68	28	52	7	54	0.9	56
2017-12-18	47	12	47	4	21	0.5	63
2017-12-19	65	37	72	9	52	0.9	33
2017-12-20	53	20	43	5	42	0.6	64
2017-12-21	98	53	77	13	78	1.4	20
2017-12-22	72	36	61	9	57	1.2	62
2017-12-23	79	32	57	11	63	1	19
2017-12-24	49	13	49	4	16	0.5	73
2017-12-25	62	31	50	10	49	0.7	43
2017-12-26	59	25	44	7	48	0.7	47
2017-12-27	99	76	89	11	71	1.5	15
2017-12-28	143	109	110	13	70	1.9	19
2017-12-29	225	175	168	6	86	2.9	11
2017-12-30	145	111	118	5	62	2	52
2017-12-31	64	32	67	6	51	1	35
2018-01-01	57	34	63	9	44	1	38
2018-01-02	50	28	50	7	33	0.8	46
2018-01-03	28	11	28	5	21	0.4	51
2018-01-04	40	15	30	4	32	0.5	39
2018-01-05	63	32	54	8	50	0.9	36
2018-01-06	48	16	30	5	38	0.5	48
2018-01-07	54	38	57	10	43	0.8	50
2018-01-08	55	12	60	4	11	0.3	61
2018-01-09	35	7	35	3	13	0.3	63
2018-01-10	32	6	21	3	9	0.3	63
2018-01-11	32	13	25	5	25	0.5	55
2018-01-12	87	61	81	11	69	1.3	21
2018-01-13	139	106	122	15	79	1.7	17
2018-01-14	176	133	137	12	71	1.7	41
2018-01-15	59	32	58	8	47	0.9	42
2018-01-16	114	45	177	5	42	0.7	55
2018-01-17	77	42	104	8	49	1	62
2018-01-18	93	63	105	11	74	1.2	19
2018-01-19	108	81	122	13	73	1.5	36
2018-01-20	63	31	75	9	48	0.8	32
2018-01-21	64	37	77	19	44	1.2	29
2018-01-22	47	22	47	4	25	0.6	65
2018-01-23	32	11	32	4	15	0.4	60
2018-01-24	35	17	33	5	28	0.4	65
2018-01-25	33	9	23	4	26	0.4	62
2018-01-26	53	29	41	8	42	0.6	42
2018-01-27	112	84	95	14	67	1.4	14
2018-01-28	59	11	67	3	15	0.4	66
2018-01-29	56	8	61	3	20	0.4	67
2018-01-30	36	11	36	6	24	0.4	68
2018-01-31	62	22	74	7	29	0.5	65
2018-02-01	68	30	85	10	36	0.7	64
2018-02-02	34	8	30	5	11	0.3	68
2018-02-03	32	8	21	5	20	0.4	64
2018-02-04	40	19	36	8	32	0.5	55
2018-02-05	34	7	18	3	15	0.3	67
2018-02-06	65	47	61	13	51	0.9	43
2018-02-07	51	33	52	8	31	0.6	76
2018-02-08	73	53	76	12	53	0.9	49
2018-02-09	80	40	109	8	32	0.7	74
2018-02-10	44	10	44	3	12	0.3	74
2018-02-11	67	9	84	2	6	0.3	73
2018-02-12	53	12	56	4	15	0.4	73
2018-02-13	79	58	79	13	57	1.1	50
2018-02-14	37	13	33	3	18	0.4	74
2018-02-15	73	53	66	10	22	0.5	80
2018-02-16	107	80	101	14	24	0.6	85
2018-02-17	109	82	92	10	35	1.3	49
2018-02-18	152	116	109	14	46	1.7	80
2018-02-19	188	141	131	24	42	2	69
2018-02-20	63	45	42	6	21	0.7	85
2018-02-21	48	33	43	6	26	0.6	81
2018-02-22	45	18	45	6	29	0.5	77
2018-02-23	52	23	54	6	29	0.6	79
2018-02-24	62	30	74	10	21	0.6	65
2018-02-25	82	60	71	10	43	0.8	66
2018-02-26	162	123	121	21	69	1.5	86
2018-02-27	218	168	170	12	51	1.8	66
2018-02-28	115	87	116	9	34	1	74
2018-03-01	50	17	50	4	17	0.3	80
2018-03-02	103	77	103	18	51	1	65
2018-03-03	215	165	189	18	72	1.8	52
2018-03-04	124	57	198	7	35	0.8	46
2018-03-05	90	48	130	9	41	0.8	65
2018-03-06	64	46	65	10	38	0.9	64
2018-03-07	65	47	64	8	47	0.7	44
2018-03-08	61	43	72	6	34	0.7	70
2018-03-09	135	103	106	12	66	1.2	73
2018-03-10	153	117	125	14	58	1.4	101
2018-03-11	84	62	69	16	45	1.3	59
2018-03-12	189	142	137	10	69	1.6	84
2018-03-13	283	233	189	10	92	2	139
2018-03-14	276	226	176	16	73	2.4	78
2018-03-15	61	20	72	3	16	0.4	87
2018-03-16	55	32	60	7	28	0.5	87
2018-03-17	83	61	60	4	57	0.9	27
2018-03-18	135	103	71	3	51	0.9	81
2018-03-19	93	69	59	4	43	0.8	88
2018-03-20	40	23	39	4	32	0.5	80
2018-03-21	79	58	82	8	51	0.8	68
2018-03-22	110	83	100	7	61	0.9	88
2018-03-23	138	105	126	10	82	1.3	59
2018-03-24	117	88	99	9	58	1.1	108
2018-03-25	74	54	89	7	54	0.6	117
2018-03-26	150	115	133	12	70	1	129
2018-03-27	233	183	182	11	94	1.3	109
2018-03-28	0	0	0	6	47	0.8	69
2018-03-29	107	37	164	12	42	0.8	80
2018-03-30	66	39	81	7	50	0.6	96
2018-03-31	128	97	146	12	77	1	110
2018-04-01	213	163	198	14	74	1.4	185
2018-04-02	256	206	225	9	63	1.6	143
2018-04-03	69	12	87	2	15	0.2	80
2018-04-04	39	22	20	2	31	0.4	59
2018-04-05	73	50	95	2	25	0.5	42
2018-04-06	59	14	68	2	8	0.2	83
2018-04-07	47	18	47	4	22	0.3	89
2018-04-08	66	38	82	6	45	0.5	82
2018-04-09	108	81	118	20	59	1.3	105
2018-04-10	80	47	109	7	37	0.8	82
2018-04-11	54	18	57	4	35	0.3	97
2018-04-12	76	29	102	9	37	0.6	94
2018-04-13	63	37	57	8	50	1.1	47
2018-04-14	113	26	175	2	12	0.3	93
2018-04-15	64	23	77	4	28	0.3	101
2018-04-16	101	67	152	9	45	0.6	143
2018-04-17	126	89	201	9	39	0.8	145
2018-04-18	133	101	197	7	45	0.8	160
2018-04-19	147	112	179	9	46	0.9	187
2018-04-20	150	115	146	11	41	1.3	211
2018-04-21	85	63	67	3	31	0.9	71
2018-04-22	36	10	18	2	19	0.3	71
2018-04-23	49	16	29	2	26	0.4	97
2018-04-24	56	18	33	2	35	0.4	107
2018-04-25	77	31	61	4	42	0.5	132
2018-04-26	113	85	103	6	50	0.7	153
2018-04-27	107	39	163	4	36	0.5	129
2018-04-28	133	88	159	6	51	0.7	196
2018-04-29	176	133	156	8	55	1	155
2018-04-30	60	26	62	4	23	0.6	111
2018-05-01	111	38	171	2	30	0.4	77
2018-05-02	46	15	38	2	21	0.3	92
2018-05-03	50	14	50	3	27	0.3	100
2018-05-04	100	56	105	8	52	0.6	159
2018-05-05	0	0	0	4	45	0.5	79
2018-05-06	112	55	174	4	39	0.5	136
2018-05-07	92	51	124	7	42	0.7	150
2018-05-08	81	28	75	4	36	0.5	137
2018-05-09	106	43	92	7	46	0.6	166
2018-05-10	130	85	131	11	58	0.9	192
2018-05-11	100	75	100	6	48	0.8	101
2018-05-12	169	128	115	4	40	1.4	149
